decision,curator_note,name,theme,origine,departement,best_tier,changement,score,notoriete,bonus_labels,bonus_article,bonus_image,bonus_frwiki,bonus_acces,bonus_visiteurs,sitelinks,labels,collections,alertes,ouvert_au_public,entre_par_remise,horaires,lat,lon,wikidata_id,wikipedia_url,image_url
,,Tour Vauban,monuments,wikidata,Finistère,3,,81.8,35.2,12.0,21.6,8.0,5.0,0.0,0.0,8,monument-historique-classe,3,,inconnu,,,48.280030,-4.591680,Q1494461,https://fr.wikipedia.org/wiki/Tour_Vauban_(Camaret-sur-Mer),http://commons.wikimedia.org/wiki/Special:FilePath/20100712%20Tour%20Vauban%20-%204.jpg
,,Donjon de Houdan,monuments,wikidata,Yvelines,3,,81.7,31.1,12.0,15.6,8.0,5.0,10.0,0.0,6,monument-historique-classe,3,,oui,oui,,48.789306,1.598750,Q787233,https://fr.wikipedia.org/wiki/Donjon_de_Houdan,http://commons.wikimedia.org/wiki/Special:FilePath/Houdan%20Donjon1.jpg
,,La Boisserie,monuments,osm,Haute-Marne,3,,81.7,38.4,6.0,24.3,8.0,5.0,0.0,0.0,10,monument-historique-inscrit,1,,inconnu,,,48.218800,4.883180,Q3206723,https://fr.wikipedia.org/wiki/La_Boisserie,http://commons.wikimedia.org/wiki/Special:FilePath/La%20Boisserie%2004.jpg
,,Palais Rihour,monuments,wikidata,Nord,3,,81.2,25.8,12.0,20.4,8.0,5.0,10.0,0.0,4,monument-historique-classe,3,,oui,oui,"Mo-Sa 09:30-18:00, Su 10:00-16:30",50.635500,3.062060,Q3360910,https://fr.wikipedia.org/wiki/Palais_Rihour,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20palais%20rihour.jpg
,,Escalier du roi d'Aragon,monuments,osm,Corse-du-Sud,3,,80.1,38.4,15.0,13.7,8.0,5.0,0.0,0.0,10,monument-historique-classe|monument-historique-inscrit,3,,inconnu,,,41.386200,9.155590,Q1162474,https://fr.wikipedia.org/wiki/Escalier_du_roi_d%27Aragon,http://commons.wikimedia.org/wiki/Special:FilePath/0%20Bonifacio%20-%20Falaises%20et%20Escalier%20du%20roi%20d%27Aragon%20%281%29.JPG
,,Tour de Nesle,monuments,wikidata,Paris,3,,80.1,43.3,0.0,23.8,8.0,5.0,0.0,0.0,14,,2,,inconnu,,,48.857500,2.337222,Q1937108,https://fr.wikipedia.org/wiki/Tour_de_Nesle,http://commons.wikimedia.org/wiki/Special:FilePath/P1160494%20Carnavalet%20EFXVII%20Patineurs%20sur%20la%20Seine%20en%201608%20P263%20detail01%20rwk.jpg
,,Donjon de Vincennes,monuments,wikidata,Val-de-Marne,3,,79.8,25.8,12.0,19.0,8.0,5.0,10.0,0.0,4,monument-historique-classe,3,,oui,oui,,48.842700,2.434640,Q2324947,https://fr.wikipedia.org/wiki/Donjon_de_Vincennes,http://commons.wikimedia.org/wiki/Special:FilePath/Sturm%20auf%20den%20Donjon.png
,,Amphithéâtre de Fréjus,monuments,wikidata,Var,3,,79.7,25.8,12.0,18.9,8.0,5.0,10.0,0.0,4,monument-historique-classe,3,,oui,oui,,43.434452,6.728742,Q276063,https://fr.wikipedia.org/wiki/Amphith%C3%A9%C3%A2tre_de_Fr%C3%A9jus,http://commons.wikimedia.org/wiki/Special:FilePath/Frejus-amphitheatre-05.jpg
,,Théâtre antique de Vienne,monuments,wikidata,Isère,3,,79.7,25.8,12.0,18.9,8.0,5.0,10.0,0.0,4,monument-historique-classe,2,,oui,oui,Nov 2-Mar 31 Tu-Su 13:00-17:30; Apr 1-Aug 31 Mo-Su 09:30-18:00; Sep 1-Oct 31 Tu-Su 09:30-18:00,45.524800,4.878880,Q10149,https://fr.wikipedia.org/wiki/Th%C3%A9%C3%A2tre_antique_de_Vienne,http://commons.wikimedia.org/wiki/Special:FilePath/Th%C3%A9%C3%A2tre%20antique%20de%20Vienne.%20019.JPG
,,Porte Désilles,monuments,wikidata,Meurthe-et-Moselle,3,,78.2,25.8,12.0,17.4,8.0,5.0,10.0,0.0,4,monument-historique-classe,2,,oui,oui,,48.698056,6.174167,Q3398915,https://fr.wikipedia.org/wiki/Porte_D%C3%A9silles,http://commons.wikimedia.org/wiki/Special:FilePath/Porte%20D%C3%A9silles%20%2854926037298%29.jpg
,,Pont Flavien,monuments,wikidata,Bouches-du-Rhône,3,,76.9,36.8,12.0,15.1,8.0,5.0,0.0,0.0,9,monument-historique-classe,3,,inconnu,,,43.541389,5.043056,Q2103625,https://fr.wikipedia.org/wiki/Pont_Flavien,http://commons.wikimedia.org/wiki/Special:FilePath/Pont%20Flavien%20Saint%20Chamas.jpg
,,Porte du Peyrou,monuments,wikidata,Hérault,3,,74.8,44.4,0.0,17.4,8.0,5.0,0.0,0.0,15,,3,,inconnu,,,43.611131,3.872406,Q832351,https://fr.wikipedia.org/wiki/Arc_de_triomphe_(Montpellier),http://commons.wikimedia.org/wiki/Special:FilePath/Arc%20triomphe%20de%20Montpellier.jpg
,,Pagode de Vincennes,monuments,wikidata,Paris,3,,74.5,36.8,6.0,18.7,8.0,5.0,0.0,0.0,9,monument-historique-inscrit,2,,inconnu,,,48.828464,2.415367,Q2985016,https://fr.wikipedia.org/wiki/Pagode_de_Vincennes,http://commons.wikimedia.org/wiki/Special:FilePath/Pagode%20de%20Vincennes%2002.jpg
,,Tour des archives,monuments,wikidata,Eure,3,nouveau,74.5,25.8,12.0,13.7,8.0,5.0,10.0,0.0,4,monument-historique-classe,2,,oui,oui,"Nov 01-Mar 31 Tu-Su 10:00-12:30,14:00-17:00; Apr 01-Oct 31 Tu-Su 10:00-12:30,14:00-18:00; PH off",49.094500,1.484030,Q3533662,https://fr.wikipedia.org/wiki/Tour_des_archives_(Vernon),http://commons.wikimedia.org/wiki/Special:FilePath/Vernon%20Tour%20des%20archives01.jpg
,,Plan incliné de Saint-Louis-Arzviller,monuments,osm,Moselle,3,,72.8,36.8,0.0,23.0,8.0,5.0,0.0,0.0,9,,1,,inconnu,,,48.716389,7.219167,Q99471,https://fr.wikipedia.org/wiki/Plan_inclin%C3%A9_de_Saint-Louis-Arzviller,http://commons.wikimedia.org/wiki/Special:FilePath/Plan%20inclin%C3%A9%20de%20Saint-Louis-Arzviller-9735.jpg
,,Tour de Campomoro,monuments,wikidata,Corse-du-Sud,3,,70.6,35.2,6.0,16.4,8.0,5.0,0.0,0.0,8,monument-historique-inscrit,2,,inconnu,,,41.638900,8.807220,Q3379510,https://fr.wikipedia.org/wiki/Tour_de_Campomoro,http://commons.wikimedia.org/wiki/Special:FilePath/Corse%20Campomoro%20tour%20genoise.jpg
,,Cimetière militaire allemand de La Cambe,monuments,osm,Calvados,3,,70.0,35.2,0.0,21.8,8.0,5.0,0.0,0.0,8,,1,,inconnu,,,49.341944,-1.026389,Q567074,https://fr.wikipedia.org/wiki/Cimeti%C3%A8re_militaire_allemand_de_La_Cambe,http://commons.wikimedia.org/wiki/Special:FilePath/German%20military%20cemetery%20Normandy%201.jpg
,,Tour de Nonza,monuments,wikidata,Haute-Corse,3,,67.7,36.8,6.0,11.9,8.0,5.0,0.0,0.0,9,monument-historique-inscrit,2,,inconnu,,,42.785000,9.343610,Q3379520,https://fr.wikipedia.org/wiki/Tour_de_Nonza,http://commons.wikimedia.org/wiki/Special:FilePath/Corse-04654-Nonza-tour%20paoline.jpg
,,Tour Saint-Jacques,monuments,wikidata,Paris,3,,55.8,53.9,12.0,26.9,8.0,5.0,10.0,0.0,28,monument-historique-classe,2,,oui,,May 15-Nov 15: We-Su 10:00-18:00,48.857764,2.348778,Q1431547,https://fr.wikipedia.org/wiki/Tour_Saint-Jacques,http://commons.wikimedia.org/wiki/Special:FilePath/P1000625%20Paris%20IV%20Tour%20Saint-Jacques%20resultwk.JPG
,,Arche de la Défense,monuments,wikidata,Hauts-de-Seine,3,,54.9,63.2,0.0,28.7,8.0,5.0,10.0,0.0,51,,2,,oui,,"Jan 02-Mar 31,Oct 01-Dec 31 10:00-19:00; Apr 01-Sep 30 10:00-23:00",48.892800,2.235831,Q216357,https://fr.wikipedia.org/wiki/Arche_de_la_D%C3%A9fense,http://commons.wikimedia.org/wiki/Special:FilePath/La%20Defense%202007%201.jpg
,,Musée national des Arts asiatiques - Guimet,musees,wikidata,Paris,3,,144.1,57.3,0.0,31.1,8.0,5.0,10.0,32.7,35,,4,,oui,,Mo-Su 10:00-18:00; Tu off; Dec 25 off; Jan 01 off; May 01 off; Dec 24 10:00-16:45; Dec 31 10:00-16:45; easter -1 day 10:00-16:45; easter +49 days 10:00-16:45,48.865278,2.293889,Q860994,https://fr.wikipedia.org/wiki/Mus%C3%A9e_national_des_Arts_asiatiques_-_Guimet,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20mus%C3%A9e%20Guimet%20November%2020%2C%202011.jpg
,,Institut du monde arabe,musees,wikidata,Paris,3,,143.2,54.9,0.0,33.1,8.0,5.0,10.0,32.2,30,,4,,oui,,"Mo off; Tu-Fr 10:00-18:00; Sa-Su,PH 10:00-19:00",48.848903,2.357041,Q860166,https://fr.wikipedia.org/wiki/Institut_du_monde_arabe,http://commons.wikimedia.org/wiki/Special:FilePath/Institut%20du%20Monde%20Arabe%20au%20bord%20de%20la%20Seine.jpg
,,Musée de Cluny,musees,wikidata,Paris,3,,143.0,55.5,0.0,33.2,8.0,5.0,10.0,31.3,31,,4,,oui,,Tu off; Jan 1 off; May 1 off; Dec 25 off; Tu-Su 09:30-18:15,48.850556,2.343333,Q1124095,https://fr.wikipedia.org/wiki/Mus%C3%A9e_de_Cluny,http://commons.wikimedia.org/wiki/Special:FilePath/H%C3%B4tel%20de%20Cluny%2C%20Paris%2024%20April%202012.jpg
,,Grande galerie de l'Évolution,musees,wikidata,Paris,3,nouveau,142.5,33.3,12.0,29.8,8.0,5.0,10.0,44.4,7,monument-historique-classe,4,,oui,oui,Mo 10:00-18:00; We-Su 10:00-18:00; May 1 off,48.842200,2.356390,Q2372049,https://fr.wikipedia.org/wiki/Grande_galerie_de_l%27%C3%89volution,http://commons.wikimedia.org/wiki/Special:FilePath/Grande%20galerie%20de%20l%27%C3%A9volution%2C%20Paris%2010%20April%202014.jpg
,,Musée de l'Homme,musees,wikidata,Paris,3,,139.4,52.7,0.0,33.0,8.0,5.0,10.0,30.7,26,,4,,oui,,"We-Mo,PH 10:00-18:00",48.862180,2.287410,Q670268,https://fr.wikipedia.org/wiki/Mus%C3%A9e_de_l%27Homme,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20de%20l%27homme.jpg
,,Musée des Arts décoratifs,musees,wikidata,Paris,3,,135.1,49.5,0.0,25.7,8.0,5.0,10.0,36.9,21,,4,,oui,,,48.863034,2.333716,Q1319378,https://fr.wikipedia.org/wiki/Mus%C3%A9e_des_Arts_d%C3%A9coratifs_(Paris),http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20des%20Arts%20D%C3%A9coratifs%202009%20001.jpg
,,Musée de l'histoire de l'immigration,musees,wikidata,Paris,3,,134.6,42.2,0.0,29.6,8.0,5.0,10.0,39.8,13,,4,,oui,,Tu-Fr 10:00-17:30; Sa-Su 10:00-19:00,48.835278,2.409444,Q1094332,https://fr.wikipedia.org/wiki/Mus%C3%A9e_de_l%27Histoire_de_l%27immigration,http://commons.wikimedia.org/wiki/Special:FilePath/L%27exposition%20permanente%20de%20la%20CNHI.jpg
,,Musée d'art et d'histoire du judaïsme,musees,wikidata,Paris,3,,126.7,50.2,0.0,27.5,8.0,5.0,10.0,26.0,22,,4,,oui,,Tu-Fr 11:00-18:00; Sa-Su 10:00-18:00,48.861111,2.355278,Q977732,https://fr.wikipedia.org/wiki/Mus%C3%A9e_d%27Art_et_d%27Histoire_du_juda%C3%AFsme,http://commons.wikimedia.org/wiki/Special:FilePath/Paris%20-%20H%C3%B4tel%20de%20Saint-Aignan%20-%20Muse%C3%A9%20du%20Juda%C3%AFsme.jpg
,,Musée Ingres-Bourdelle,musees,wikidata,Tarn-et-Garonne,3,,123.9,44.4,0.0,36.0,8.0,5.0,10.0,20.5,15,,4,,oui,,,44.016944,1.351667,Q2843748,https://fr.wikipedia.org/wiki/Mus%C3%A9e_Ingres-Bourdelle,http://commons.wikimedia.org/wiki/Special:FilePath/Montauban%20-%20Le%20Mus%C3%A9e%20Ingres.jpg
,,Musée des Beaux-Arts de Marseille,musees,wikidata,Bouches-du-Rhône,3,,123.9,43.3,0.0,26.2,8.0,5.0,10.0,31.4,14,,5,,oui,,Tu-Su 09:00-18:00,43.304414,5.393873,Q83013,https://fr.wikipedia.org/wiki/Mus%C3%A9e_des_Beaux-Arts_de_Marseille,http://commons.wikimedia.org/wiki/Special:FilePath/Marseille%20Palais%20Longchamp%20At%20Night%20JD%2022052007.jpg
,,Musée de l'Arles antique,musees,wikidata,Bouches-du-Rhône,3,,123.8,35.2,0.0,30.5,8.0,5.0,10.0,35.1,8,,5,,oui,oui,"09:30-18:00; Tu off; Jan 01,May 01,Nov 01,Dec 25 off",43.672500,4.616389,Q1955741,https://fr.wikipedia.org/wiki/Mus%C3%A9e_de_l%27Arles_antique,http://commons.wikimedia.org/wiki/Special:FilePath/Chaland%20gallo-romain%20du%20MD4A.jpg
,,Musée de la Révolution française,musees,wikidata,Isère,3,,123.1,42.2,0.0,37.3,8.0,5.0,10.0,20.6,13,,4,,oui,,"Apr-Oct Mo-Su 10:00-12:30,13:30-18:00, Nov-Mar Mo-Su 10:00-12:30,13:30-18:00; Tu off",45.075556,5.773056,Q2389498,https://fr.wikipedia.org/wiki/Mus%C3%A9e_de_la_R%C3%A9volution_fran%C3%A7aise,http://commons.wikimedia.org/wiki/Special:FilePath/Ch%C3%A2teau%20de%20Vizille%20%28Is%C3%A8re%29%202005-08-08.jpg
,,Musée de la Musique,musees,wikidata,Paris,3,,122.7,39.8,0.0,22.5,8.0,5.0,10.0,37.4,11,,4,,oui,oui,"Tu-Fr 12:00-18:00; Sa,Su 10:00-18:00",48.889720,2.393890,Q1094302,https://fr.wikipedia.org/wiki/Mus%C3%A9e_de_la_Musique_(Paris),http://commons.wikimedia.org/wiki/Special:FilePath/Cit%C3%A9%20de%20la%20musique%20%28121%29.jpg
,,Musée des Beaux-Arts de Bordeaux,musees,wikidata,Gironde,3,,122.6,42.2,0.0,30.7,8.0,5.0,10.0,26.7,13,,4,,oui,,We-Mo 11:00-18:00; PH off,44.837400,-0.581000,Q954222,https://fr.wikipedia.org/wiki/Mus%C3%A9e_des_Beaux-Arts_de_Bordeaux,http://commons.wikimedia.org/wiki/Special:FilePath/Beaux%20arts%20bordeaux.jpg
,,Musée de Montmartre,musees,wikidata,Paris,3,,122.1,47.1,0.0,23.0,8.0,5.0,10.0,29.0,18,,4,,oui,,10:00-19:00,48.887700,2.340600,Q2919066,https://fr.wikipedia.org/wiki/Mus%C3%A9e_de_Montmartre,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20de%20Montmartre%20-%20maison%20du%20Bel%20Air.jpg
,,Musée de la Maison Bonaparte,musees,wikidata,Corse-du-Sud,3,,122.0,49.5,0.0,26.1,8.0,5.0,10.0,23.4,21,,3,,oui,,"Oct-Mar: Tu-Su 10:30-12:00,13:15-16:00; Apr-Sep: Tu-Su 10:00-12:00,13:15-17:00",41.917900,8.738300,Q3124818,https://fr.wikipedia.org/wiki/Mus%C3%A9e_de_la_Maison_Bonaparte,http://commons.wikimedia.org/wiki/Special:FilePath/Ajaccio%20MN1JPG.jpg
,,Musée national de l'Automobile,musees,wikidata,Haut-Rhin,3,,121.6,41.0,0.0,26.5,8.0,5.0,10.0,31.1,12,,4,,oui,,"Jan 04-Feb 05: Mo-Fr 13:00-17:00; Jan 04-Feb 05: Sa,Su 10:00-17:00; Feb 06-Mar 25: 10:00-17:00; Mar 26-Nov 01: 10:00-18:00; Nov 02-Dec 31: 10:00-17:00",47.760833,7.328611,Q867719,https://fr.wikipedia.org/wiki/Mus%C3%A9e_national_de_l%27Automobile,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20National%20de%20l%27Automobile%20%28Mulhouse%29%20jm63485.jpg
,,Maison de Balzac,musees,wikidata,Paris,3,,121.4,47.9,12.0,25.1,8.0,5.0,10.0,13.4,19,monument-historique-classe,4,,oui,,Tu-Su 10:00-18:00,48.855278,2.280833,Q547789,https://fr.wikipedia.org/wiki/Maison_de_Balzac,http://commons.wikimedia.org/wiki/Special:FilePath/Maison%20de%20Balzac%2C%20Paris%2016e%205.jpg
,,Musée des Beaux-Arts de Caen,musees,wikidata,Calvados,3,,121.1,33.3,0.0,36.1,8.0,5.0,10.0,28.7,7,,4,,oui,oui,"Sep-Jun Tu-Fr 09:30-12:30,13:30-18:00; Sep-Jun,Jul-Aug Sa,Su 11:00-18:00; Jul-Aug Mo-Fr 09:30-12:30,13:30-18:00; Easter monday  11:00-18:00; Whit monday  11:00-18:00; Jan01 Off, May01 Off, Ascension Day Off, Nov01 Off, Dec25 Off",49.186100,-0.361487,Q569079,https://fr.wikipedia.org/wiki/Mus%C3%A9e_des_Beaux-Arts_de_Caen,http://commons.wikimedia.org/wiki/Special:FilePath/Caen%20-%20Musee%20Beaux%20Arts%201.jpg
,,Palais des ducs de Lorraine – Musée lorrain,musees,wikidata,Meurthe-et-Moselle,3,,120.9,35.2,0.0,38.5,8.0,5.0,10.0,24.2,8,,4,,oui,oui,,48.696900,6.180280,Q3330634,https://fr.wikipedia.org/wiki/Palais_des_ducs_de_Lorraine_-_Mus%C3%A9e_lorrain,http://commons.wikimedia.org/wiki/Special:FilePath/Palais%20ducal%20de%20Nancy.jpg
,,Musée Unterlinden,musees,wikidata,Haut-Rhin,3,,120.2,47.9,0.0,27.1,8.0,5.0,10.0,22.2,19,,4,,oui,,"Mo, We-Su 10:00-18:00; Th 10:00-20:00",48.079841,7.355535,Q1851283,https://fr.wikipedia.org/wiki/Mus%C3%A9e_Unterlinden,http://commons.wikimedia.org/wiki/Special:FilePath/Colmar%20-%2029072016%20%2828916112603%29.jpg
,,Musée d'art moderne André-Malraux,musees,wikidata,Seine-Maritime,3,,120.1,36.8,0.0,33.3,8.0,5.0,10.0,27.0,9,,4,,oui,oui,"Mo-Fr 11:00-18:00; Sa,Su 11:00-19:00",49.485043,0.102616,Q3329541,https://fr.wikipedia.org/wiki/Mus%C3%A9e_d%27Art_moderne_Andr%C3%A9-Malraux,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20havre%20musee%20int.jpg
,,Lugdunum,musees,wikidata,Rhône,3,,119.9,35.2,0.0,36.1,8.0,5.0,10.0,25.6,8,,5,,oui,oui,Tu-Fr 11:00-18:00; Sa-Su 10:00-18:00,45.760419,4.819914,Q509,https://fr.wikipedia.org/wiki/Lugdunum_(mus%C3%A9e),http://commons.wikimedia.org/wiki/Special:FilePath/Musee%20galloromain%20Lyon5%20fr%20entree.JPG
,,Musée des Beaux-Arts de Dijon,musees,wikidata,Côte-d'Or,3,,119.7,46.2,0.0,33.3,8.0,5.0,10.0,17.2,17,,4,,oui,,"Oct-May We-Mo 10:00-18:00; Jun-Sep We-Mo 09:30-18:30; Jan 01, May 01, May 08, Jul 14, Nov 01, Nov 11, Dec 25 off",47.321600,5.042670,Q1955739,https://fr.wikipedia.org/wiki/Mus%C3%A9e_des_Beaux-Arts_de_Dijon,http://commons.wikimedia.org/wiki/Special:FilePath/Dijon%20-%20Musee%20des%20Beaux%20arts.jpg
,,Tapisserie de Bayeux,musees,osm,Calvados,3,descend,119.4,66.8,0.0,39.6,8.0,5.0,0.0,0.0,64,,4,,inconnu,,,49.274360,-0.700290,Q187483,https://fr.wikipedia.org/wiki/Tapisserie_de_Bayeux,http://commons.wikimedia.org/wiki/Special:FilePath/Bayeux%20Tapestry%20scene1%20EDWARD%20REX.jpg
,,Musée national Eugène-Delacroix,musees,wikidata,Paris,3,,119.3,47.1,0.0,27.9,8.0,5.0,10.0,21.3,18,,4,,oui,,Mo-Su 09:30-17:30; Tu off; Jan 01 off; May 01 off; Dec 25 off,48.854600,2.335400,Q1782606,https://fr.wikipedia.org/wiki/Mus%C3%A9e_national_Eug%C3%A8ne-Delacroix,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20Delacroix%2C%20Paris%2029%20May%202017%20001.jpg
,,Musée d'Histoire de Marseille,musees,wikidata,Bouches-du-Rhône,3,,119.2,36.8,0.0,36.2,8.0,5.0,10.0,23.2,9,,5,,oui,oui,Tu-Su 10:00-18:00,43.297778,5.375556,Q3329666,https://fr.wikipedia.org/wiki/Mus%C3%A9e_d%27Histoire_de_Marseille,http://commons.wikimedia.org/wiki/Special:FilePath/Le%20jardin%20des%20vestiges%20%28Marseille%29%20%2814225076473%29.jpg
,,Catacombes de Paris,musees,wikidata,Paris,3,,119.1,61.6,0.0,34.5,8.0,5.0,10.0,0.0,46,,4,,oui,,Tu-Su 09:45-20:30,48.833970,2.332450,Q28924,https://fr.wikipedia.org/wiki/Catacombes_de_Paris,http://commons.wikimedia.org/wiki/Special:FilePath/Catacumbas%2C%20Par%C3%ADs%2C%20Francia%2C%202022-11-01%2C%20DD%20117-119%20HDR.jpg
,,Musée Galliera,musees,wikidata,Paris,3,,119.0,43.3,0.0,27.2,8.0,5.0,10.0,25.5,14,,4,,oui,,"Tu-Th, Sa-Su 10:00-18:00; Fr 10:00-21:00",48.865556,2.296667,Q1632912,"https://fr.wikipedia.org/wiki/Palais_Galliera,_mus%C3%A9e_de_la_Mode_de_la_ville_de_Paris",http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20Galliera%2C%20Paris%2021%20July%202017.jpg
,,"Musée Saint-Raymond, musée d'Archéologie de Toulouse",musees,wikidata,Haute-Garonne,3,,118.8,43.3,0.0,30.0,8.0,5.0,10.0,22.5,14,,4,,oui,,"Tu-Su 10:00-18:00; Jan 01,May 01,Dec 31 off",43.607870,1.441120,Q1376,https://fr.wikipedia.org/wiki/Mus%C3%A9e_Saint-Raymond,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20Saint-Raymond%20-%20Toulouse.jpg
,,Musée d'Aquitaine,musees,wikidata,Gironde,3,,118.5,35.2,0.0,30.5,8.0,5.0,10.0,29.8,8,,3,,oui,oui,Tu-Su 11:00-18:00,44.835640,-0.574970,Q3329534,https://fr.wikipedia.org/wiki/Mus%C3%A9e_d%27Aquitaine,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20Aquitaine.JPG
,,Musée d'Art et d'Histoire de Saint-Brieuc,musees,wikidata,Côtes-d'Armor,3,,118.1,28.7,0.0,36.3,8.0,5.0,10.0,30.1,5,,2,,oui,oui,"Tu-Sa 10:00-12:00,13:30-18:00; PH,Su 14:00-18:00; Jan 01,May 01,Nov 01,Dec 24 off",48.512400,-2.761900,Q3329624,https://fr.wikipedia.org/wiki/Mus%C3%A9e_d%27Art_et_d%27Histoire_de_Saint-Brieuc,http://commons.wikimedia.org/wiki/Special:FilePath/Saint-Brieuc%20-%20Mus%C3%A9e%20d%27art%20et%20d%27histoire%2001.jpg
,,Musée d'archéologie méditerranéenne,musees,wikidata,Bouches-du-Rhône,3,,117.7,31.1,0.0,31.0,8.0,5.0,10.0,32.6,6,,4,,oui,oui,Tu-Su 09:00-18:00; Jan 01 off; May 01 off; Nov 01 off; Nov 11 off; Dec 25 off,43.300278,5.367778,Q1795927,https://fr.wikipedia.org/wiki/Mus%C3%A9e_d%27arch%C3%A9ologie_m%C3%A9diterran%C3%A9enne,http://commons.wikimedia.org/wiki/Special:FilePath/La%20cour%20int%C3%A9rieur%20de%20l%27hospice%20de%20La%20Vieille%20Charit%C3%A9%20qui%20abrite%20le%20Mus%C3%A9e%20de%20la%20Vieille%20Charit%C3%A9.jpg
,,Musée des Beaux-Arts de Tours,musees,wikidata,Indre-et-Loire,3,,117.5,38.4,12.0,23.2,8.0,5.0,10.0,20.9,10,monument-historique-classe,2,,oui,oui,"09:00-12:45,14:00-18:00; Tu off; Jan 01 off; May 01 off; Jul 14 off; Nov 01 off; Dec 25 off",47.395200,0.694900,Q2404549,https://fr.wikipedia.org/wiki/Mus%C3%A9e_des_Beaux-Arts_de_Tours,http://commons.wikimedia.org/wiki/Special:FilePath/Garden%20at%20Musee%20des%20Beaux%20Arts%20in%20Tours%2C%20France.jpg
,,Musée des Monuments français,musees,wikidata,Paris,3,,116.8,41.0,0.0,23.0,8.0,5.0,10.0,29.8,12,,4,,oui,,"Mo,We,Fr,Sa,Su 11:00-19:00; Th 11:00-21:00",48.863333,2.289722,Q1889428,https://fr.wikipedia.org/wiki/Mus%C3%A9e_des_Monuments_fran%C3%A7ais_(1879),http://commons.wikimedia.org/wiki/Special:FilePath/Cit%C3%A9%20de%20lArchitecture%20et%20du%20Patrimoine%208%2C%20Paris%202012.jpg
,,Musée alsacien,musees,wikidata,Bas-Rhin,3,,116.2,44.4,0.0,25.6,8.0,5.0,10.0,23.2,15,,3,,oui,,"Mo-Fr 10:00-13:00,14:00-18:00; Sa,Su 10:00-18:00",48.579110,7.750610,Q565125,https://fr.wikipedia.org/wiki/Mus%C3%A9e_alsacien,http://commons.wikimedia.org/wiki/Special:FilePath/Strasbourg%20Mus%C3%A9e%20alsacien%2001.jpg
,,Musée de Normandie,musees,wikidata,Calvados,3,,116.0,28.7,0.0,36.3,8.0,5.0,10.0,28.0,5,,3,,oui,oui,"Sep-Jun Tu-Su 09:30-12:30,13:30-18:00; Jul-Sep 09:30-12:30,13:30-18:00; Easter monday  11:00-18:00; Whit monday  11:00-18:00; Jan01 Off, May01 Off, Ascension Day Off, Nov01 Off, Dec25 Off",49.185600,-0.363494,Q3329736,https://fr.wikipedia.org/wiki/Mus%C3%A9e_de_Normandie,http://commons.wikimedia.org/wiki/Special:FilePath/Caen%20Logisgouverneurs%202025-06.jpg
,,Musée Carnavalet,musees,wikidata,Paris,3,,115.7,55.9,0.0,31.0,8.0,5.0,10.0,5.8,32,,4,,oui,,"Tu-Su 10:00-18:00 ""Final admission 17:15""",48.857375,2.362745,Q640447,https://fr.wikipedia.org/wiki/Mus%C3%A9e_Carnavalet,http://commons.wikimedia.org/wiki/Special:FilePath/Carnavalet%20Par%C3%ADs%2010.JPG
,,Musée d'Art moderne et contemporain de Strasbourg,musees,wikidata,Bas-Rhin,3,,114.9,42.2,0.0,20.7,8.0,5.0,10.0,29.0,13,,3,,oui,,"Tu-Fr 10:00-13:00,14:00-18:00; Sa,Su 10:00-18:00",48.579444,7.736111,Q845468,https://fr.wikipedia.org/wiki/Mus%C3%A9e_d%27Art_moderne_et_contemporain_de_Strasbourg,
,,Musée d'Histoire naturelle de Lille,musees,wikidata,Nord,3,,114.8,35.2,0.0,30.8,8.0,5.0,10.0,25.8,8,,4,,oui,oui,off,50.626625,3.066702,Q3329688,https://fr.wikipedia.org/wiki/Mus%C3%A9e_d%27Histoire_naturelle_de_Lille,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20Mus%C3%A9e%20histoire%20naturelle.jpg
,,Musée départemental Albert-Kahn,musees,wikidata,Hauts-de-Seine,3,,114.4,36.8,0.0,27.3,8.0,5.0,10.0,27.3,9,,4,,oui,oui,Oct-Mar: Tu-Su 11:00-18:00; Apr-Sep: Tu-Su 11:00-19:00,48.841667,2.227778,Q3330509,https://fr.wikipedia.org/wiki/Mus%C3%A9e_d%C3%A9partemental_Albert-Kahn,http://commons.wikimedia.org/wiki/Special:FilePath/Azaleas%20at%20Albert%20Kahn%20Garden.jpg
